order_id,order_date,menu_item_name,menu_item_category,menu_item_price,menu_item_size,menu_item_quantity,customer_name,delivery,delivery_address
3ZQRYMDT6Y,2024-10-19,ExtraMostBestest Cheese,Pizza,10.49,Large,9,John Rodriguez,No,
QCD1D364EA,2024-08-25,Crazy Bread Combo,Sides,5.99,Regular,7,David Moore,No,
IX6JUAU538,2024-08-01,Caesar Wings,Wings,8.99,8pc,2,John Brown,No,
M0DUOY5TX2,2024-07-23,ExtraMostBestest Pepperoni,Pizza,10.49,Large,4,Richard Jones,Yes,"2469 Kings Hwy, Brooklyn, NY"
JHJQIIK95E,2024-03-23,Italian Cheese Bread,Sides,6.49,Regular,5,Lisa Taylor,Yes,"8353 Ocean Pkwy, Brooklyn, NY"
CCVKFJDUL6,2024-11-29,Classic Pepperoni Pizza,Pizza,9.49,Large,3,Jessica Smith,Yes,"8492 Church Ave, Brooklyn, NY"
UC93WJ08GF,2024-12-12,ExtraMostBestest Cheese,Pizza,10.49,Large,4,Richard Miller,Yes,"9117 Nostrand Ave, Brooklyn, NY"
1LICNCW6QQ,2024-02-18,Deep Dish Cheese,Pizza,11.49,Regular,9,Jessica Hernandez,Yes,"8008 Atlantic Ave, Brooklyn, NY"
EZPNY992D3,2024-03-29,Deep Dish Cheese,Pizza,11.49,Regular,1,Sandra Davis,Yes,"7982 Ocean Pkwy, Brooklyn, NY"
RVKP8KYLTM,2024-03-02,Deep Dish Pepperoni,Pizza,11.99,Regular,4,Jessica Hernandez,No,
239MPNHJZU,2024-07-15,Classic Pepperoni Pizza,Pizza,9.49,Large,2,Jennifer Williams,No,
GVA7IX86UT,2024-05-08,2 Liter Diet Pepsi,Beverage,3.29,2L,3,Jennifer Gonzalez,Yes,"7531 Flatbush Ave, Brooklyn, NY"
21ORKWDJVM,2024-04-10,ExtraMostBestest Pepperoni,Pizza,10.49,Large,4,Patricia Martin,No,
03N0A0MXZ5,2024-03-11,Crazy Bread,Sides,4.99,Regular,4,Susan Moore,Yes,"7605 Fulton St, Brooklyn, NY"
6XMH1TP9WN,2024-08-22,ExtraMostBestest Cheese,Pizza,10.49,Large,2,Elizabeth Hernandez,Yes,"7655 Fulton St, Brooklyn, NY"
3G5CW41MVX,2024-08-05,ExtraMostBestest Pepperoni,Pizza,10.49,Large,4,James Davis,Yes,"4710 Kings Hwy, Brooklyn, NY"
3J8DVNY2ZM,2024-11-24,Italian Cheese Bread,Sides,6.49,Regular,7,Ashley Davis,No,
BAEMBJGKJ3,2024-03-14,2 Liter Pepsi,Beverage,3.29,2L,2,Charles Williams,No,
G95W2OONEW,2024-09-15,Crazy Bread,Sides,4.99,Regular,10,Michael Anderson,Yes,"5960 Coney Island Ave, Brooklyn, NY"
I5SOEH97C4,2024-12-10,Aquafina Water,Beverage,1.99,20oz,3,Linda Garcia,No,
CR779PW87Y,2024-03-03,Classic Cheese Pizza,Pizza,8.99,Large,9,Karen Miller,Yes,"6460 Church Ave, Brooklyn, NY"
FWX94647LH,2024-03-03,Mountain Dew 2 Liter,Beverage,3.29,2L,4,Jennifer Davis,Yes,"5315 Court St, Brooklyn, NY"
764FBM0UNJ,2024-12-25,Classic Cheese Pizza,Pizza,8.99,Large,5,Mary Brown,Yes,"3504 Church Ave, Brooklyn, NY"
E15OYTF03N,2024-01-07,ExtraMostBestest Cheese,Pizza,10.49,Large,8,Donald Jackson,Yes,"8963 Court St, Brooklyn, NY"
XJYBEF5K2E,2024-01-10,Classic Pepperoni Pizza,Pizza,9.49,Large,2,Mary Williams,Yes,"8217 Court St, Brooklyn, NY"
8MYWGG0567,2024-10-06,Veggie Pizza,Pizza,12.49,Large,3,Sarah Rodriguez,Yes,
FLT5H6UXNC,2024-02-14,2 Liter Pepsi,Beverage,3.29,2L,1,Betty Martinez,No,
4RIWYSZZI9,2024-08-28,Classic Cheese Pizza,Pizza,8.99,Large,1,Sandra Gonzalez,No,
UYVLZJA09R,2024-07-13,ExtraMostBestest Pepperoni,Pizza,10.49,Large,6,Elizabeth Smith,No,
G8XC7VY2J0,2024-11-17,Italian Cheese Bread,Sides,6.49,Regular,6,Susan Brown,Yes,"1421 Eastern Pkwy, Brooklyn, NY"
0A5Z8RQHYL,2024-01-29,ExtraMostBestest Pepperoni,Pizza,10.49,Large,1,Thomas Miller,Yes,"8523 Nostrand Ave, Brooklyn, NY"
S71EUULO17,2024-07-29,2 Liter Diet Pepsi,Beverage,3.29,2L,4,James Miller,Yes,"1521 Kings Hwy, Brooklyn, NY"
1KPDG9O98P,2024-05-24,Classic Cheese Pizza,Pizza,8.99,Large,3,Lisa Hernandez,Yes,"9297 Coney Island Ave, Brooklyn, NY"
DUW35MPA3N,2024-01-30,3 Meat Treat Pizza,Pizza,12.99,Large,1,Richard Smith,Yes,"6460 Nostrand Ave, Brooklyn, NY"
IL5GY2GNJX,2024-03-15,Caesar Wings,Wings,8.99,8pc,1,Betty Garcia,No,
4ZNKTV3PLM,2024-02-20,Classic Pepperoni Pizza,Pizza,9.49,Large,2,Susan Jackson,No,
3WJ1Z3LDBM,2024-05-29,Deep Dish Pepperoni,Pizza,11.99,Regular,1,Linda Smith,No,
CUA8LC1KXB,2024-11-13,Crazy Bread Combo,Sides,5.99,Regular,1,Mark Martinez,Yes,"5162 Church Ave, Brooklyn, NY"
QGZV1LSQI1,2024-01-16,Veggie Pizza,Pizza,12.49,Large,3,Barbara Anderson,No,
D2LO3N7CCV,2024-04-24,Caesar Wings,Wings,8.99,8pc,4,Ashley Martin,Yes,"5338 Atlantic Ave, Brooklyn, NY"
N2BG46R8Q6,2024-03-16,Classic Cheese Pizza,Pizza,8.99,Large,8,Sarah Anderson,No,
FXP2IR5V2O,2024-10-01,3 Meat Treat Pizza,Pizza,12.99,Large,4,Mark Moore,No,
PV82AN424V,2024-11-04,Italian Cheese Bread,Sides,6.49,Regular,4,Thomas Davis,Yes,"8272 Atlantic Ave, Brooklyn, NY"
OU7XRXA9NB,2024-03-19,Supreme Pizza,Pizza,13.99,Large,3,Matthew Martin,Yes,"255 Nostrand Ave, Brooklyn, NY"
JP2ZHCZJDZ,2024-01-18,ExtraMostBestest Pepperoni,Pizza,10.49,Large,1,Patricia Anderson,Yes,"5857 Court St, Brooklyn, NY"
L3EUGHPGPE,2024-01-12,2 Liter Diet Pepsi,Beverage,3.29,2L,2,Richard Lopez,Yes,"1864 Bedford Ave, Brooklyn, NY"
7GTG0P3Y4K,2024-07-06,3 Meat Treat Pizza,Pizza,12.99,Large,5,Thomas Wilson,Yes,"8213 Nostrand Ave, Brooklyn, NY"
8VKZHH5VN2,2024-04-10,Classic Cheese Pizza,Pizza,8.99,Large,4,Mary Davis,No,
0YS1GU5EUY,2024-03-30,Deep Dish Cheese,Pizza,11.49,Regular,5,Ashley Johnson,Yes,"1049 Flatbush Ave, Brooklyn, NY"
0A0M3TZX2U,2024-10-01,Classic Cheese Pizza,Pizza,8.99,Large,1,Mark Davis,Yes,"5500 Ocean Pkwy, Brooklyn, NY"
FHSEYW0O7C,2024-04-21,Classic Pepperoni Pizza,Pizza,9.49,Large,4,Ashley Brown,Yes,"3085 Kings Hwy, Brooklyn, NY"
OJP2R51MOA,2024-03-11,Crazy Bread Combo,Sides,5.99,Regular,1,Matthew Anderson,Yes,"1605 Kings Hwy, Brooklyn, NY"
TIYC9UQBY4,2024-01-12,Mountain Dew 2 Liter,Beverage,3.29,2L,2,Matthew Garcia,No,
RWP0VFB5TJ,2024-10-01,Mountain Dew 2 Liter,Beverage,3.29,2L,4,Daniel Hernandez,Yes,"5193 Eastern Pkwy, Brooklyn, NY"
GKPIQ0OVU9,2024-10-14,Classic Cheese Pizza,Pizza,8.99,Large,4,Daniel Gonzalez,Yes,"7685 Church Ave, Brooklyn, NY"
6ZM1ZEKGO1,2024-12-22,Veggie Pizza,Pizza,12.49,Large,5,Richard Garcia,No,
EUVI6QCWB4,2024-08-10,Supreme Pizza,Pizza,13.99,Large,5,Jessica Johnson,No,
PYOMVG2O3L,2024-03-14,Classic Cheese Pizza,Pizza,8.99,Large,4,John Moore,No,
61YFGUQGQ9,2024-03-22,Classic Pepperoni Pizza,Pizza,9.49,Large,1,Susan Moore,Yes,"1997 Coney Island Ave, Brooklyn, NY"
0B0SFWE6GC,2024-05-07,Classic Cheese Pizza,Pizza,8.99,Large,3,Ashley Martinez,Yes,"8741 Flatbush Ave, Brooklyn, NY"
R6DBFGI4DE,2024-04-30,Caesar Wings,Wings,8.99,8pc,1,Elizabeth Jackson,Yes,"3322 Coney Island Ave, Brooklyn, NY"
D55PG2JADR,2024-12-23,Veggie Pizza,Pizza,12.49,Large,6,Joseph Taylor,Yes,"8783 Eastern Pkwy, Brooklyn, NY"
4ILBDTWH7F,2024-10-06,Crazy Bread,Sides,4.99,Regular,4,Charles Brown,Yes,"2146 Atlantic Ave, Brooklyn, NY"
5ELREZMFF5,2024-12-04,Italian Cheese Bread,Sides,6.49,Regular,1,Joseph Davis,Yes,"5041 Court St, Brooklyn, NY"
SQXWO1EZCN,2024-05-20,ExtraMostBestest Cheese,Pizza,10.49,Large,1,Nancy Brown,Yes,"3639 Flatbush Ave, Brooklyn, NY"
O0L5INLWW7,2024-01-15,Classic Pepperoni Pizza,Pizza,9.49,Large,1,Lisa Moore,No,
CF9LKK4F4Y,2024-10-15,2 Liter Diet Pepsi,Beverage,3.29,2L,2,Sarah Williams,Yes,"5144 Utica Ave, Brooklyn, NY"
0HJR807E9R,2024-02-25,2 Liter Pepsi,Beverage,3.29,,3,Barbara Jones,No,
74GROH7QJ9,2024-07-22,Supreme Pizza,Pizza,13.99,Large,4,Susan,Yes,"612 Eastern Pkwy, Brooklyn, NY"
FKA7EC653Y,2024-01-14,Italian Cheese Bread,Sides,6.49,Regular,7,Joseph Moore,Yes,"5281 Court St, Brooklyn, NY"
1NW2UU0TMP,2024-12-26,Classic Cheese Pizza,Pizza,8.99,Large,10,Lisa Moore,No,
3P13NUYNUD,2024-11-03,Classic Cheese Pizza,Pizza,8.99,Large,8,Sarah Jones,No,
F1V2F0J72W,2024-08-26,ExtraMostBestest Pepperoni,Pizza,10.49,Large,3,Barbara Anderson,No,
MFZVKVPI2R,2024-10-14,Crazy Bread Combo,Sides,5.99,Regular,2,Susan Miller,No,
L4C2Y4J58T,2024-02-22,Classic Pepperoni Pizza,Pizza,9.49,Large,1,Sarah Moore,Yes,"4185 Kings Hwy, Brooklyn, NY"
8DPJA6LH1E,2024-02-05,Supreme Pizza,Pizza,13.99,Large,2,Sandra Gonzalez,No,
AGKY5UMBAS,2024-07-27,Classic Cheese Pizza,Pizza,8.99,Large,5,Mark Thomas,Yes,"8980 Court St, Brooklyn, NY"
H2VBWBQKLW,2024-07-03,Classic Cheese Pizza,Pizza,8.99,Large,4,Betty Brown,Yes,"1769 Flatbush Ave, Brooklyn, NY"
E9VLDT6UC3,2024-03-10,Mountain Dew 2 Liter,Beverage,3.29,2L,5,James Martin,Yes,"3505 Ocean Pkwy, Brooklyn, NY"
5680MCN39P,2024-03-03,Supreme Pizza,Pizza,13.99,Large,5,Barbara Martin,No,
HWHVNIA4JN,2024-04-06,Supreme Pizza,Pizza,13.99,Large,10,Karen Hernandez,Yes,"8385 Church Ave, Brooklyn, NY"
DSR1N0GLM2,2024-11-16,ExtraMostBestest Cheese,Pizza,10.49,Large,7,Jennifer Anderson,No,
BWYQDD4QJM,2024-08-03,Classic Pepperoni Pizza,Pizza,9.49,Large,7,Michael Johnson,Yes,"1976 Bedford Ave, Brooklyn, NY"
3PHLVO6MOF,2024-03-16,Classic Pepperoni Pizza,Pizza,9.49,Large,9,Michael Brown,Yes,"4249 Atlantic Ave, Brooklyn, NY"
WVM5YB9HMC,2024-12-18,Deep Dish Pepperoni,Pizza,11.99,Regular,5,Jennifer Martin,No,
Q4HRLJPYVJ,2024-12-22,Supreme Pizza,Pizza,13.99,Large,8,John Miller,Yes,"5850 Ocean Pkwy, Brooklyn, NY"
WMEHK222ZJ,2024-12-02,ExtraMostBestest Cheese,Pizza,10.49,Large,2,Sandra Smith,No,
LSU8IAY3KY,2024-03-26,Deep Dish Pepperoni,Pizza,11.99,Regular,1,Sandra Hernandez,Yes,"7116 Flatbush Ave, Brooklyn, NY"
LOBITKRB4L,2024-01-17,Italian Cheese Bread,Sides,6.49,Regular,4,Robert Brown,Yes,"2088 Church Ave, Brooklyn, NY"
QY0E2VZIT5,2024-12-04,Deep Dish Pepperoni,Pizza,11.99,Regular,2,James Johnson,Yes,"7669 Kings Hwy, Brooklyn, NY"
43SUI4PRNJ,2024-11-02,Crazy Bread,Sides,4.99,Regular,6,Matthew Smith,No,
AB1Q70NDAG,2024-12-30,Classic Cheese Pizza,Pizza,8.99,Large,7,Jennifer Hernandez,No,
FKIF1VVEEA,2024-09-27,Classic Pepperoni Pizza,Pizza,9.49,Small,3,Thomas Rodriguez,Yes,"5306 Coney Island Ave, Brooklyn, NY"
5DQMY7R9ED,2024-05-18,Buffalo Wings,Wings,9.49,8pc,9,Robert Taylor,No,
RL1SVV8I3U,2024-04-23,Classic Pepperoni Pizza,Pizza,9.49,Large,2,David Moore,Yes,"2959 Nostrand Ave, Brooklyn, NY"
I7QEQKFON2,2024-12-07,2 Liter Pepsi,Beverage,3.29,2L,6,Nancy Jones,Yes,"7223 Fulton St, Brooklyn, NY"
Q9ADX87N6C,2024-09-16,Buffalo Wings,Wings,9.49,8pc,1,Daniel Rodriguez,Yes,"2858 Flatbush Ave, Brooklyn, NY"
DGNXFLPYRE,2024-05-26,Italian Cheese Bread,Sides,6.49,Regular,8,John Gonzalez,Yes,"2434 Utica Ave, Brooklyn, NY"
KNW5ZP6C37,2024-06-07,3 Meat Treat Pizza,Pizza,12.99,Large,1,David Anderson,Yes,"3912 Atlantic Ave, Brooklyn, NY"
FQ5201XCER,2024-02-15,Supreme Pizza,Pizza,13.99,Large,3,Charles Smith,No,
O84U2JTVOL,2024-03-21,Classic Cheese Pizza,Pizza,8.99,Large,4,Elizabeth Moore,Yes,"1804 Fulton St, Brooklyn, NY"
VRB2SBOCI4,2024-03-15,Classic Pepperoni Pizza,Pizza,9.49,Large,2,Jennifer Miller,No,
S9CSG0V5IF,2024-02-29,Deep Dish Cheese,Pizza,11.49,Regular,2,Jennifer Martinez,No,
2O5EG6JSD0,2024-01-17,ExtraMostBestest Pepperoni,Pizza,10.49,Large,2,Sarah Wilson,Yes,"4815 Church Ave, Brooklyn, NY"
HUJZNLNFDO,2024-09-24,Caesar Wings,Wings,8.99,8pc,3,Lisa Garcia,Yes,"3592 Church Ave, Brooklyn, NY"
BHK5FCW31R,2024-08-20,ExtraMostBestest Pepperoni,Pizza,10.49,Large,2,William Wilson,No,
XI3WGU6BMH,2024-10-11,Caesar Wings,Wings,8.99,8pc,1,Betty Jackson,Yes,"9971 Nostrand Ave, Brooklyn, NY"
BU54CZL68Y,2024-01-10,Classic Cheese Pizza,Pizza,8.99,Large,3,Richard Davis,No,
D4ZYP88MNQ,2024-08-21,Italian Cheese Bread,Sides,6.49,Regular,1,Charles Williams,Yes,"5242 Bedford Ave, Brooklyn, NY"
RG14ECPEL0,2024-12-07,ExtraMostBestest Cheese,Pizza,10.49,Large,5,Robert Davis,Yes,"7056 Nostrand Ave, Brooklyn, NY"
RF2O529MK0,2024-12-07,Buffalo Wings,Wings,9.49,8pc,7,Daniel Miller,Yes,"2440 Eastern Pkwy, Brooklyn, NY"
QKK1X7D5AJ,2024-01-23,ExtraMostBestest Pepperoni,Pizza,10.49,Large,2,Donald Garcia,Yes,"2022 Nostrand Ave, Brooklyn, NY"
HRT6KUIKES,2024-08-02,Deep Dish Pepperoni,Pizza,11.99,Regular,3,Mary Jones,No,
MC92LKC2NT,2024-08-17,Supreme Pizza,Pizza,13.99,Large,8,Jennifer Wilson,No,
TC0PAD0H8K,2024-03-31,Aquafina Water,Beverage,1.99,20oz,7,Donald Lopez,Yes,"6758 Eastern Pkwy, Brooklyn, NY"
17A5FH9I1I,2024-04-13,Crazy Bread,Sides,4.99,Regular,6,Mary Martin,Yes,"574 Bedford Ave, Brooklyn, NY"
BM9TI45L2U,2024-10-17,Italian Cheese Bread,Sides,6.49,Regular,1,Elizabeth Moore,No,
YO7PF9UP4F,2024-07-28,Mountain Dew 2 Liter,Beverage,3.29,2L,5,Mary Taylor,Yes,"8702 Nostrand Ave, Brooklyn, NY"
Q950F6SA22,2024-11-09,Classic Pepperoni Pizza,Pizza,9.49,Large,8,Robert Johnson,Yes,"8811 Flatbush Ave, Brooklyn, NY"
D7CARI03X9,2024-05-09,Caesar Wings,Wings,8.99,8pc,1,Donald Hernandez,Yes,"2460 Bedford Ave, Brooklyn, NY"
ERNOGNULA4,2024-03-25,ExtraMostBestest Cheese,Pizza,10.49,Large,3,Sandra Taylor,Yes,"6108 Eastern Pkwy, Brooklyn, NY"
7F0J7HJNFU,2024-11-27,Classic Pepperoni Pizza,Pizza,9.49,Large,1,Lisa Martin,Yes,"5623 Fulton St, Brooklyn, NY"
F0ZCPJ5TAB,2024-02-28,3 Meat Treat Pizza,Pizza,12.99,Large,4,Jennifer Thomas,Yes,"8194 Ocean Pkwy, Brooklyn, NY"
H7XAOXWX81,2024-10-03,Deep Dish Pepperoni,Pizza,11.99,Regular,1,Thomas Martin,No,
72J69VH7UC,2024-04-12,Italian Cheese Bread,Sides,6.49,Regular,2,Betty Miller,Yes,"5955 Court St, Brooklyn, NY"
9UUGHL51GW,2024-06-04,Crazy Bread,Sides,4.99,Regular,4,Ashley Rodriguez,Yes,"5168 Kings Hwy, Brooklyn, NY"
L55XX3DMS7,2024-06-24,Crazy Bread Combo,Sides,5.99,Regular,7,Michael Jones,No,
WE4P29J1YO,2024-11-24,Classic Pepperoni Pizza,Pizza,9.49,Large,5,Nancy Wilson,Yes,"9789 Atlantic Ave, Brooklyn, NY"
JU2RM6LQYC,2024-04-01,Veggie Pizza,Pizza,12.49,Large,3,David Hernandez,Yes,"8069 Fulton St, Brooklyn, NY"
HVMUQM990C,2024-10-27,Caesar Wings,Wings,8.99,8pc,6,William Wilson,Yes,"8833 Utica Ave, Brooklyn, NY"
ZNDAKK68GO,2024-04-07,Deep Dish Cheese,Pizza,11.49,Regular,6,Susan Martinez,Yes,"2248 Church Ave, Brooklyn, NY"
6HOE70WQIS,2024-08-27,Classic Cheese Pizza,Pizza,8.99,Large,2,Sandra Garcia,Yes,"7914 Fulton St, Brooklyn, NY"
9E6EP466Q6,2024-02-16,Mountain Dew 2 Liter,Beverage,3.29,2L,1,Linda Miller,Yes,"7732 Court St, Brooklyn, NY"
CQ1VC911MS,2024-03-07,ExtraMostBestest Pepperoni,Pizza,10.49,8pc,4,Anthony Smith,No,
AAT1REW1VD,2024-05-10,ExtraMostBestest Pepperoni,Pizza,10.49,Large,3,Susan Anderson,Yes,"5226 Church Ave, Brooklyn, NY"
AT3SQ0Z9OP,2024-10-29,Classic Cheese Pizza,Pizza,8.99,Large,1,Betty Hernandez,Yes,"9520 Fulton St, Brooklyn, NY"
WL5RS7JN7W,2024-03-04,Deep Dish Cheese,Pizza,11.49,Regular,3,Mark Jackson,No,
TPUD4TXAWQ,2024-08-21,Italian Cheese Bread,Sides,6.49,Regular,3,Matthew Taylor,Yes,"165 Fulton St, Brooklyn, NY"
I93P77SUE0,2024-01-18,Classic Pepperoni Pizza,Pizza,9.49,Large,4,Karen Taylor,Yes,"4944 Fulton St, Brooklyn, NY"
2TKE7705ZI,2024-12-08,Classic Cheese Pizza,Pizza,8.99,Large,6,Joseph Anderson,No,
HJ16KTX7OP,2024-02-08,Deep Dish Cheese,Pizza,11.49,Regular,1,John Hernandez,No,
6H35OVYPK1,2024-11-28,Caesar Wings,Wings,8.99,8pc,3,Jessica Thomas,Yes,"8147 Coney Island Ave, Brooklyn, NY"
PGGNXI47YV,2024-07-09,ExtraMostBestest Pepperoni,Pizza,10.49,Large,1,Michael Gonzalez,Yes,"9134 Nostrand Ave, Brooklyn, NY"
JELD3LBTRU,2024-08-16,ExtraMostBestest Pepperoni,Pizza,10.49,Large,1,Anthony Johnson,No,
1C4UTZGX58,2024-03-28,Deep Dish Pepperoni,Pizza,11.99,Regular,1,Patricia Miller,Yes,"9097 Court St, Brooklyn, NY"
TR5IQUM9JX,2024-06-02,Deep Dish Pepperoni,Pizza,11.99,Regular,7,Anthony Gonzalez,No,
QNR2IN7SRV,2024-11-06,Supreme Pizza,Pizza,13.99,Large,3,David Johnson,No,
TWGTYQGGNU,2024-05-26,Deep Dish Cheese,Pizza,11.49,Regular,5,Karen Rodriguez,No,
9CVHZKVRK8,2024-07-26,Classic Cheese Pizza,Pizza,8.99,Large,4,Michael Lopez,Yes,"8690 Atlantic Ave, Brooklyn, NY"
2XZ52US21H,2024-04-23,2 Liter Diet Pepsi,Beverage,3.29,2L,3,John Jackson,Yes,"9625 Church Ave, Brooklyn, NY"
O9UBKWW5KJ,2024-03-21,Mountain Dew 2 Liter,Beverage,3.29,2L,1,Patricia Davis,No,
IOUD1QBFON,2024-10-19,Classic Pepperoni Pizza,Pizza,9.49,Large,8,Donald Davis,No,
BO6R3Q9QL3,2024-10-31,Mountain Dew 2 Liter,Beverage,3.29,2L,2,Robert Williams,No,
GHTFTLFDCN,2024-07-01,Crazy Bread Combo,Sides,5.99,Regular,2,Michael Johnson,No,
VT4DL2ITER,2024-11-01,3 Meat Treat Pizza,Pizza,12.99,Large,3,Charles Gonzalez,Yes,"6762 Fulton St, Brooklyn, NY"
DDG3ODEV6M,2024-08-20,Classic Pepperoni Pizza,Pizza,9.49,,4,Daniel Wilson,Yes,"9406 Eastern Pkwy, Brooklyn, NY"
KLUT6PLM58,2024-10-25,3 Meat Treat Pizza,Pizza,12.99,Large,2,Joseph Martin,Yes,"801 Coney Island Ave, Brooklyn, NY"
Y58PGUXFRL,2024-08-09,Classic Cheese Pizza,Pizza,8.99,Large,2,William Jackson,No,
7LKLPAKIYD,2024-12-06,Classic Pepperoni Pizza,Pizza,9.49,Large,4,Mary Hernandez,Yes,"1142 Bedford Ave, Brooklyn, NY"
7IFWJ9ZQ9H,2024-05-17,Classic Pepperoni Pizza,Beverage,9.49,Large,2,Betty Davis,Yes,"5615 Eastern Pkwy, Brooklyn, NY"
OQ0DD8ADLF,2024-10-30,2 Liter Diet Pepsi,Beverage,3.29,2L,2,Thomas,Yes,"6612 Nostrand Ave, Brooklyn, NY"
3P51LZZQM1,2024-06-30,Deep Dish Cheese,Pizza,11.49,Regular,3,Matthew Wilson,No,
BQ41I1IRSJ,2024-03-04,ExtraMostBestest Pepperoni,Pizza,10.49,Large,3,William Davis,Yes,"2302 Kings Hwy, Brooklyn, NY"
O8JDC2TH06,2024-05-04,Deep Dish Pepperoni,Pizza,11.99,Regular,7,Lisa Anderson,No,
GCX6BK751Q,2024-04-13,Crazy Bread,Sides,4.99,Regular,5,Karen Miller,No,
9Z34KKF9J3,2024-03-15,Classic Cheese Pizza,Pizza,8.99,Large,1,Joseph Jackson,Yes,"4452 Eastern Pkwy, Brooklyn, NY"
A9MKEDDOYU,2024-07-27,ExtraMostBestest Pepperoni,Pizza,10.49,Large,7,Ashley Thomas,No,
DF9K8LZKDE,2024-04-08,Mountain Dew 2 Liter,Beverage,3.29,2L,2,Patricia Smith,No,
142PUJ0CQE,2024-11-19,Deep Dish Cheese,Pizza,11.49,Regular,2,Charles Jones,Yes,"3806 Ocean Pkwy, Brooklyn, NY"
GZPTNYOFDK,2024-12-05,Crazy Bread,Sides,4.99,Regular,1,Anthony Jones,No,
ZHK8XMAP3K,2024-09-01,Crazy Bread,Sides,4.99,Regular,8,Barbara Smith,Yes,"761 Nostrand Ave, Brooklyn, NY"
7U6O1V0K22,2024-10-06,Classic Cheese Pizza,Pizza,8.99,Large,3,James Anderson,Yes,"3108 Atlantic Ave, Brooklyn, NY"
HMFCGC47WK,2024-01-31,Crazy Bread,Sides,4.99,Regular,4,Mark Taylor,Yes,"8648 Atlantic Ave, Brooklyn, NY"
PY4690I614,2024-11-14,Veggie Pizza,Sides,12.49,Large,2,Joseph Miller,Yes,"7819 Kings Hwy, Brooklyn, NY"
LEWGSXLZY0,2024-09-05,Deep Dish Pepperoni,Pizza,11.99,Regular,2,Sarah Miller,Yes,"8670 Coney Island Ave, Brooklyn, NY"
FJVJUZHX72,2024-05-04,3 Meat Treat Pizza,Pizza,12.99,Large,5,David Moore,Yes,"9967 Atlantic Ave, Brooklyn, NY"
LKO4XC1CLO,2024-03-18,Classic Cheese Pizza,Pizza,8.99,Large,1,Patricia Martinez,No,
E1UCBBLN2M,2024-02-25,Deep Dish Cheese,Pizza,11.49,Regular,7,Sandra Anderson,Yes,"1465 Ocean Pkwy, Brooklyn, NY"
BC78RGP9FD,2024-04-27,Crazy Bread,Sides,4.99,Regular,9,Michael Jones,Yes,"8574 Utica Ave, Brooklyn, NY"
LKU9EMYH5Y,2024-10-23,Classic Cheese Pizza,Pizza,8.99,Large,1,Jessica Gonzalez,Yes,"9944 Coney Island Ave, Brooklyn, NY"
WWCYU727WP,2024-12-20,Veggie Pizza,Pizza,12.49,Large,6,Richard Davis,Yes,
8UA6OYPQPG,2024-11-30,ExtraMostBestest Pepperoni,Pizza,10.49,Large,7,Elizabeth Anderson,Yes,"3051 Atlantic Ave, Brooklyn, NY"
GI7B1GMEHI,2024-03-15,Classic Pepperoni Pizza,Pizza,9.49,Large,4,Michael Johnson,Yes,"5229 Utica Ave, Brooklyn, NY"
45JUCOWC1L,2024-09-03,ExtraMostBestest Cheese,Pizza,10.49,Large,4,Nancy Hernandez,Yes,"599 Eastern Pkwy, Brooklyn, NY"
RAAMYDUPS7,2024-08-12,ExtraMostBestest Cheese,Pizza,10.49,Large,1,Thomas Miller,Yes,"7881 Church Ave, Brooklyn, NY"
DDG43PO4T2,2024-11-19,2 Liter Diet Pepsi,Beverage,3.29,2L,4,Karen Hernandez,No,
HI0FY357ST,2024-12-10,ExtraMostBestest Pepperoni,Pizza,10.49,Large,1,Jessica Jones,No,
04GVNU60SZ,2024-06-13,ExtraMostBestest Pepperoni,Pizza,10.49,Large,8,Robert Martin,Yes,"1016 Nostrand Ave, Brooklyn, NY"
KX102OKT1Z,2024-05-18,Classic Pepperoni Pizza,Pizza,9.49,Large,5,Jessica Williams,No,
EN82IOO8B6,2024-04-23,Crazy Bread Combo,Sides,5.99,Regular,1,Sandra Martin,Yes,"8577 Court St, Brooklyn, NY"
VSSCU5PWP1,2024-10-21,2 Liter Pepsi,Beverage,3.29,2L,4,Barbara Wilson,Yes,"3995 Eastern Pkwy, Brooklyn, NY"
O52CZV937L,2024-12-13,Aquafina Water,Beverage,1.99,20oz,7,Susan,Yes,"267 Ocean Pkwy, Brooklyn, NY"
RT80NVAMQP,2024-08-23,2 Liter Diet Pepsi,Beverage,3.29,2L,4,Mary Hernandez,No,
4JWO3IRICX,2024-04-27,ExtraMostBestest Pepperoni,Pizza,10.49,Large,7,Linda Thomas,Yes,"4621 Nostrand Ave, Brooklyn, NY"
CDEYLRUWVJ,2024-06-14,Buffalo Wings,Wings,9.49,8pc,4,Elizabeth Martinez,Yes,"1415 Court St, Brooklyn, NY"
6TEGNMVLKK,2024-11-26,3 Meat Treat Pizza,Pizza,12.99,Large,3,John Thomas,Yes,"4846 Coney Island Ave, Brooklyn, NY"
H6Q64J0YLZ,2024-03-16,Deep Dish Cheese,Pizza,11.49,Regular,9,Lisa Jones,Yes,"9687 Utica Ave, Brooklyn, NY"
DE3BDZMELT,2024-12-30,Classic Cheese Pizza,Pizza,8.99,Large,6,Betty Lopez,Yes,"4360 Flatbush Ave, Brooklyn, NY"
CFZGZCMNG8,2024-07-20,Caesar Wings,Wings,8.99,8pc,4,Daniel Anderson,Yes,"7852 Kings Hwy, Brooklyn, NY"
